time,logger,level,database,message,exception
2015-10-30 13:41:26.7972,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:41:56.8018,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:42:26.7945,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:42:56.7863,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:43:26.7923,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:43:47.7935,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2015-10-30 13:43:47.8014,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 2, for: IndexingExecuter, will wait for additional work",
2015-10-30 13:43:56.7849,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:44:26.7914,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:44:56.7968,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:45:26.7883,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:45:56.7809,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:46:26.7735,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:46:56.7650,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:47:26.7574,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:47:56.7639,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:48:26.7564,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:48:56.7609,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:49:26.7694,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:49:56.7616,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:50:26.7661,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:50:56.7587,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:51:26.7641,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:51:56.7737,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:52:26.7783,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:52:56.7709,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:53:26.7632,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:53:47.6243,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2015-10-30 13:53:47.6373,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 2, for: IndexingExecuter, will wait for additional work",
2015-10-30 13:53:56.7570,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:54:26.7602,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:54:56.7630,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:55:26.7596,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:55:56.7671,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:56:26.7591,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:56:56.7676,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:57:26.7741,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:57:56.7665,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:58:26.7710,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:58:56.7635,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:59:26.7613,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 13:59:30.0399,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 13:59:30.0399,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 15 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 0 total.
	Timing:
",
2015-10-30 13:59:30.0399,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  12: GET     -    15 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 13:59:30.0399,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 15 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 0 total.
	Timing:",
2015-10-30 13:59:56.7634,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:00:26.7608,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:00:34.1587,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Hilo/GreekPartnerModels' was not found,
2015-10-30 14:00:34.1587,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/ServerPrefixForHilo' was not found,
2015-10-30 14:00:34.1736,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  13: GET     -    42 ms -            - 200 - http://localhost:8080/queries/?&id=Raven%2FHilo%2FGreekPartnerModels&id=Raven%2FServerPrefixForHilo,
2015-10-30 14:00:34.4466,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'Raven/Hilo/GreekPartnerModels', update: False, ",
2015-10-30 14:00:34.4976,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 3 because: PUT Raven/Hilo/GreekPartnerModels,
2015-10-30 14:00:34.4976,Raven.Database.DocumentDatabase,Debug,<system>,Put document Raven/Hilo/GreekPartnerModels with etag 01000000-0000-0002-0000-000000000001,
2015-10-30 14:00:34.4976,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:00:34.5006,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000001: (Raven/Hilo/GreekPartnerModels),
2015-10-30 14:00:34.5006,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/GreekPartnerModels,
2015-10-30 14:00:34.5006,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After read triggers executed, 1 documents remained",
2015-10-30 14:00:34.5006,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"All documents have been filtered for Auto/GreekPartnerModels, no indexing will be performed, updating to 01000000-0000-0002-0000-000000000001, 10/30/2015 20:00:34",
2015-10-30 14:00:34.5006,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  14: PUT     -   188 ms -            - 201 - http://localhost:8080/docs/Raven/Hilo/GreekPartnerModels,
2015-10-30 14:00:34.5006,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 4 because: WORK BY IndexingExecuter,
2015-10-30 14:00:34.5006,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:00:34.5006,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 4, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:00:38.7724,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	PUT GreekPartnerModels/1
",
2015-10-30 14:00:38.7853,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'GreekPartnerModels/1', update: False, ",
2015-10-30 14:00:38.7853,Raven.Database.DocumentDatabase,Debug,<system>,Put document GreekPartnerModels/1 with etag 01000000-0000-0002-0000-000000000002,
2015-10-30 14:00:38.7853,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 5 because: PUT GreekPartnerModels/1,
2015-10-30 14:00:38.7964,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  15: POST    -    62 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:00:38.7964,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0002-0000-000000000001: (GreekPartnerModels/1),
2015-10-30 14:00:38.7964,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:00:38.7964,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After read triggers executed, 1 documents remained",
2015-10-30 14:00:38.8103,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0002-0000-000000000001: (GreekPartnerModels/1)",
2015-10-30 14:00:38.8283,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Indexing 1 documents for index: Auto/GreekPartnerModels. (GreekPartnerModels/1),
2015-10-30 14:00:39.5522,Raven.Database.Indexing.Index.Indexing,Debug,<system>,"Indexing on GreekPartnerModels/1 result in index Auto/GreekPartnerModels gave document: 	__document_id IS: greekpartnermodels/1
",
2015-10-30 14:00:39.7691,Raven.Database.Indexing.Index.Indexing,Debug,<system>,Indexed 1 documents for Auto/GreekPartnerModels,
2015-10-30 14:00:39.7691,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After indexing 1 documents, the new last etag for is: 01000000-0000-0002-0000-000000000002 for Auto/GreekPartnerModels",
2015-10-30 14:00:39.7881,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 6 because: WORK BY IndexingExecuter,
2015-10-30 14:00:39.7881,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:00:39.8131,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 6, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:00:56.7604,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:01:12.3939,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	PUT GreekPartnerModels/2
",
2015-10-30 14:01:12.3949,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'GreekPartnerModels/2', update: False, ",
2015-10-30 14:01:12.3949,Raven.Database.DocumentDatabase,Debug,<system>,Put document GreekPartnerModels/2 with etag 01000000-0000-0002-0000-000000000003,
2015-10-30 14:01:12.3949,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 7 because: PUT GreekPartnerModels/2,
2015-10-30 14:01:12.3949,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:01:12.3949,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0002-0000-000000000002: (GreekPartnerModels/2),
2015-10-30 14:01:12.3949,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After read triggers executed, 1 documents remained",
2015-10-30 14:01:12.3949,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0002-0000-000000000002: (GreekPartnerModels/2)",
2015-10-30 14:01:12.3949,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Indexing 1 documents for index: Auto/GreekPartnerModels. (GreekPartnerModels/2),
2015-10-30 14:01:12.3949,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  16: POST    -     3 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:01:12.3949,Raven.Database.Indexing.Index.Indexing,Debug,<system>,"Indexing on GreekPartnerModels/2 result in index Auto/GreekPartnerModels gave document: 	__document_id IS: greekpartnermodels/2
",
2015-10-30 14:01:12.4149,Raven.Database.Indexing.Index.Indexing,Debug,<system>,Indexed 1 documents for Auto/GreekPartnerModels,
2015-10-30 14:01:12.4149,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After indexing 1 documents, the new last etag for is: 01000000-0000-0002-0000-000000000003 for Auto/GreekPartnerModels",
2015-10-30 14:01:12.4149,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 8 because: WORK BY IndexingExecuter,
2015-10-30 14:01:12.4149,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:01:12.4149,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 8, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:01:26.7668,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:01:53.2314,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	PUT GreekPartnerModels/3
",
2015-10-30 14:01:53.2314,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'GreekPartnerModels/3', update: False, ",
2015-10-30 14:01:53.2314,Raven.Database.DocumentDatabase,Debug,<system>,Put document GreekPartnerModels/3 with etag 01000000-0000-0002-0000-000000000004,
2015-10-30 14:01:53.2314,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 9 because: PUT GreekPartnerModels/3,
2015-10-30 14:01:53.2314,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:01:53.2314,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  17: POST    -     6 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:01:53.2314,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0002-0000-000000000003: (GreekPartnerModels/3),
2015-10-30 14:01:53.2314,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After read triggers executed, 1 documents remained",
2015-10-30 14:01:53.2314,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0002-0000-000000000003: (GreekPartnerModels/3)",
2015-10-30 14:01:53.2314,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Indexing 1 documents for index: Auto/GreekPartnerModels. (GreekPartnerModels/3),
2015-10-30 14:01:53.2314,Raven.Database.Indexing.Index.Indexing,Debug,<system>,"Indexing on GreekPartnerModels/3 result in index Auto/GreekPartnerModels gave document: 	__document_id IS: greekpartnermodels/3
",
2015-10-30 14:01:53.2974,Raven.Database.Indexing.Index.Indexing,Debug,<system>,Indexed 1 documents for Auto/GreekPartnerModels,
2015-10-30 14:01:53.2974,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After indexing 1 documents, the new last etag for is: 01000000-0000-0002-0000-000000000004 for Auto/GreekPartnerModels",
2015-10-30 14:01:53.2974,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 10 because: WORK BY IndexingExecuter,
2015-10-30 14:01:53.2974,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:01:53.2974,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 10, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:01:56.7584,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:02:11.3613,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	PUT GreekPartnerModels/4
",
2015-10-30 14:02:11.3623,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'GreekPartnerModels/4', update: False, ",
2015-10-30 14:02:11.3623,Raven.Database.DocumentDatabase,Debug,<system>,Put document GreekPartnerModels/4 with etag 01000000-0000-0002-0000-000000000005,
2015-10-30 14:02:11.3623,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 11 because: PUT GreekPartnerModels/4,
2015-10-30 14:02:11.3623,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 11, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:02:11.3623,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0002-0000-000000000004: (GreekPartnerModels/4),
2015-10-30 14:02:11.3623,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After read triggers executed, 1 documents remained",
2015-10-30 14:02:11.3623,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0002-0000-000000000004: (GreekPartnerModels/4)",
2015-10-30 14:02:11.3623,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Indexing 1 documents for index: Auto/GreekPartnerModels. (GreekPartnerModels/4),
2015-10-30 14:02:11.3623,Raven.Database.Indexing.Index.Indexing,Debug,<system>,"Indexing on GreekPartnerModels/4 result in index Auto/GreekPartnerModels gave document: 	__document_id IS: greekpartnermodels/4
",
2015-10-30 14:02:11.3623,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  18: POST    -     1 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:02:11.4063,Raven.Database.Indexing.Index.Indexing,Debug,<system>,Indexed 1 documents for Auto/GreekPartnerModels,
2015-10-30 14:02:11.4063,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After indexing 1 documents, the new last etag for is: 01000000-0000-0002-0000-000000000005 for Auto/GreekPartnerModels",
2015-10-30 14:02:11.4063,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 12 because: WORK BY IndexingExecuter,
2015-10-30 14:02:11.4063,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 12, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:02:11.4143,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 12, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:02:26.7650,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:02:56.7715,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:03:26.7809,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:03:56.7856,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:04:26.7797,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:04:56.7842,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:05:26.7767,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:05:56.7702,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:06:26.7748,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:06:39.5531,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:06:39.5531,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 26 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 4 total.
	Timing:
",
2015-10-30 14:06:39.5531,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  19: GET     -    27 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:06:39.5531,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 26 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 4 total.
	Timing:",
2015-10-30 14:06:39.7771,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:06:39.8101,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/1' was found, etag: 01000000-0000-0002-0000-000000000002",
2015-10-30 14:06:39.8661,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/2' was found, etag: 01000000-0000-0002-0000-000000000003",
2015-10-30 14:06:39.8661,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/3' was found, etag: 01000000-0000-0002-0000-000000000004",
2015-10-30 14:06:39.8661,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/4' was found, etag: 01000000-0000-0002-0000-000000000005",
2015-10-30 14:06:39.8661,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 92 ms
	Index: Auto/GreekPartnerModels
	Results: 4 returned out of 4 total.
	Timing:
",
2015-10-30 14:06:39.8661,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  20: GET     -    96 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:06:39.8661,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 92 ms
	Index: Auto/GreekPartnerModels
	Results: 4 returned out of 4 total.
	Timing:",
2015-10-30 14:06:56.7665,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:07:02.5708,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'GreekPartnerModels/4' was found, etag: 01000000-0000-0002-0000-000000000005",
2015-10-30 14:07:02.5907,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  21: GET     -    59 ms -            - 200 - http://localhost:8080/docs?id=GreekPartnerModels%2F4,
2015-10-30 14:07:11.4092,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	DELETE GreekPartnerModels/4
",
2015-10-30 14:07:11.4092,Raven.Database.DocumentDatabase,Debug,<system>,Delete a document with key: GreekPartnerModels/4 and etag ,
2015-10-30 14:07:11.4371,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'GreekPartnerModels/4' was found, etag: 01000000-0000-0002-0000-000000000005",
2015-10-30 14:07:11.4371,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'GreekPartnerModels/4' was deleted,
2015-10-30 14:07:11.4821,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 13 because: DEL GreekPartnerModels/4,
2015-10-30 14:07:11.4821,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 13, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:07:11.4821,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  22: POST    -    74 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:07:11.5281,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"Executing task: Index: 1, Keys: GreekPartnerModels/4",
2015-10-30 14:07:11.5281,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,Document with key 'GreekPartnerModels/4' was not found,
2015-10-30 14:07:11.5281,Raven.Database.Indexing.Index.Indexing,Debug,,Deleting (GreekPartnerModels/4) from Auto/GreekPartnerModels,
2015-10-30 14:07:11.5461,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 14 because: WORK BY IndexingExecuter,
2015-10-30 14:07:11.5461,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:07:11.5461,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 14, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:07:23.6286,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'GreekPartnerModels/3' was found, etag: 01000000-0000-0002-0000-000000000004",
2015-10-30 14:07:23.6286,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  23: GET     -     0 ms -            - 200 - http://localhost:8080/docs?id=GreekPartnerModels%2F3,
2015-10-30 14:07:23.6426,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	DELETE GreekPartnerModels/3
",
2015-10-30 14:07:23.6426,Raven.Database.DocumentDatabase,Debug,<system>,Delete a document with key: GreekPartnerModels/3 and etag ,
2015-10-30 14:07:23.6426,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'GreekPartnerModels/3' was found, etag: 01000000-0000-0002-0000-000000000004",
